Price,Close,High,Low,Open,Volume,RSI,EMA50,MACD,Signal_Line,Upper_BB,Lower_BB,%K,%D,Signal,Buy_Signal,Sell_Signal,Position,Daily_Return,Strategy_Return,Cumulative_Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2023-01-03,123.63252258300781,129.39551044224086,122.74286511723291,128.7826411649236,112117500,,123.63252258300781,0.0,0.0,,,,,Hold,False,False,,,,
2023-01-04,124.90769958496094,127.18126787275598,123.64241229292817,125.4316068972832,89113600,,123.68252952426089,0.10172352152332564,0.02034470430466513,,,,,Hold,False,False,,0.01031425206985448,,
2023-01-05,123.58309936523438,126.30149268134268,123.32609306355886,125.66884902202133,80962700,,123.67863030233828,0.07459608044206334,0.031194979532144774,,,,,Hold,False,False,,-0.010604632253479185,,
2023-01-06,128.13021850585938,128.79251610668766,123.45458659001618,124.56171667837158,87754700,,123.85320238875087,0.4152254403235105,0.10800107169041792,,,,,Hold,False,False,,0.03679402089752215,,
2023-01-09,128.65414428710938,131.87668586554148,128.3971379685157,128.97047367930062,70790800,,124.04147462005906,0.719163030298148,0.23023346341196393,,,,,Hold,False,False,,0.004089010284689776,,
2023-01-10,129.2274627685547,129.7513700565325,126.64745995571087,128.76286346285156,63896200,,124.24484670431379,0.9948299892790686,0.3831527685853849,,,,,Hold,False,False,,0.004456276823588956,,
2023-01-11,131.9557647705078,131.9755240444425,128.9605906771462,129.74150433319187,69458900,,124.5472356480861,1.4171136069922596,0.5899449362667599,,,,,Hold,False,False,,0.021112400905367146,,
2023-01-12,131.87667846679688,132.71690008626126,129.92931912019301,132.34127780837738,71379600,,124.83466477823163,1.7255042734858392,0.8170568037105759,,,,,Hold,False,False,,-0.0005993395123622403,,
2023-01-13,133.21115112304688,133.36931580754018,130.14678954891528,130.51253218381837,57809700,,125.16315443881261,2.053910685357039,1.0644275800398684,,,,,Hold,False,False,,0.010119095140737722,,
2023-01-17,134.37757873535156,135.7120534872366,132.58838434758803,133.28033589487055,63646600,,125.5245044112259,2.3808511231567167,1.327712288663238,,,,,Hold,False,False,,0.008756231009724225,,
2023-01-18,133.656005859375,137.016922815115,133.47806679892827,135.2475023487297,69672800,,125.84338682095724,2.5523074632562555,1.5726313235818417,,,,,Hold,False,False,,-0.005369741609927758,,
2023-01-19,133.7152862548828,134.6840184578663,132.23252641864943,132.5389610381249,58280400,,126.15208875954255,2.6622821491496182,1.790561488695397,,,,,Hold,False,False,,0.00044352960517302087,,
2023-01-20,136.28541564941406,136.43370070636414,132.67737218152695,133.72518688361293,80223600,,126.54947412777281,2.9231298217164294,2.0170751552996036,,,,,Hold,False,False,,0.01922090934040388,,
2023-01-23,139.48818969726562,141.67279627654958,136.3150763566329,136.5325490508029,81760300,89.42982319669662,127.05687473834115,3.3496775824254144,2.2835956407247657,,,88.45951123172065,,Hold,False,False,,0.023500490001736596,,
2023-01-24,140.891845703125,141.51460969317372,138.68748018952127,138.6973598255773,66435100,90.11959545113072,127.59942261931306,3.7576670184064085,2.5784099162610943,,,95.74337381294961,,Hold,False,False,,0.010062902163299636,,
2023-01-25,140.2295684814453,140.79300948686725,137.21461987031523,139.2707157250627,65799300,86.66055252201166,128.09472245704373,3.9816632138882255,2.859060575786521,,,92.1335851005517,92.11215671507398,Hold,False,False,,-0.00470060718116494,,
2023-01-26,142.30545043945312,142.59211078456946,140.26911369162724,141.52452159398862,54105100,93.24223359069822,128.65200590733428,4.277381150430017,3.1427246907152204,,,98.50210329088483,95.45968740146206,Hold,False,False,,0.014803453939762345,,
2023-01-27,144.25277709960938,145.53783884062292,141.43554202324185,141.51462437013356,70555800,92.31991143566188,129.26380085605095,4.615666205790831,3.437312993730343,,,93.19726857336916,94.61098565493523,Hold,False,False,,0.013684132646660574,,
2023-01-30,141.3564453125,143.87714018615392,141.208175354279,143.29392490593287,64015300,79.64940349157594,129.73802220728425,4.597057759528695,3.6692619468900136,,,77.8649567930972,89.85477621911707,Hold,False,False,,-0.020078170038344556,,
2023-01-31,142.63162231445312,142.68105066516867,140.64472931637368,141.05990031223737,65874500,80.2950408771217,130.24365358403597,4.631813891421842,3.86177233579638,147.33768701766468,121.09920568253064,82.46864318184713,84.51028951610449,Hold,False,False,,0.00902100359933411,,
2023-02-01,143.758544921875,144.92499085609353,139.69579622114404,142.31533335788683,77663600,78.75736587143139,130.77364932277476,4.696157235332777,4.028649315703659,148.0083110879913,122.44118384609075,88.60049543058835,82.97803180184422,Hold,False,False,,0.007900931007693401,,
2023-02-02,149.08657836914062,149.44242627870938,146.46702672863907,147.18863235095503,118339000,83.39100468949836,131.4918034030244,5.118079534927119,4.246535359548352,149.67414448750992,123.1932383249901,98.15581152075022,89.74165004439523,Hold,False,False,,0.037062377406234415,,
2023-02-03,152.7242889404297,155.57119313377925,146.13095089780094,146.32864922602454,154357300,84.75365863601158,132.32444989468735,5.6805074843425984,4.533329784507201,151.58289996286953,124.19860180715,87.80177022064423,91.5193590573276,Hold,False,False,,0.02439998698126966,,
2023-02-06,149.98611450195312,151.3403789118004,149.04703617157855,150.81647157748358,69858300,76.3255270273122,133.0170641930115,5.837991164896835,4.794262060585128,152.8828210500316,125.08427031959732,76.06941861762195,87.34233345300545,Hold,False,False,,-0.01792887338008553,,
2023-02-07,152.87257385253906,153.44590961879757,148.90866692988584,148.90866692988584,83322600,80.20510296640921,133.79571163064003,6.125104866632569,5.060430621794616,154.51804925070988,125.870885075462,88.4371317600129,84.1027735327597,Hold,False,False,,0.019244843832182612,,
2023-02-08,150.17393493652344,152.80336635897712,149.43255491704016,152.11141469080906,64120100,73.88808521306366,134.43799489753744,6.064973695300267,5.261339236495746,155.2486359024722,127.23494564049655,76.42482568326007,80.31045868696498,Hold,False,False,,-0.01765286504967678,,
2023-02-09,149.135986328125,152.55622581029445,148.69116137357645,152.0125441621068,56007100,69.51947114615749,135.0143867183448,5.865946550192746,5.382260699235147,155.81395856640353,128.38764513232695,66.58097330770391,77.14764358365896,Hold,False,False,,-0.006911642881550439,,
2023-02-10,149.50230407714844,149.8290111554016,147.73018216274517,147.9677914305051,57450700,66.64532796585537,135.58254034025867,5.672387136709318,5.4402859867299815,156.1846113672027,129.77955489256294,66.93887813631308,69.98155904242569,Hold,False,False,,0.002456266646585714,,
2023-02-13,152.31398010253906,152.71987521484465,149.41322512989285,149.44292440380676,62199000,68.13677673835986,136.23867523289712,5.680388679319435,5.488306525247872,156.9256757761562,130.94877338155862,82.2558764945352,71.92524264618406,Hold,False,False,,0.018806907644310922,,
2023-02-14,151.67042541503906,152.2347417014366,149.35379194828116,150.60120648274088,61707600,68.1773133413627,136.84384190670661,5.570586224192681,5.504762465036834,157.4075280938727,132.1962057318109,75.42884917960339,74.87453460348388,Hold,False,False,,-0.004225184628927403,,
2023-02-15,153.77919006347656,153.94749097395436,151.35365383790918,151.58135329250317,65573800,68.21052968081206,137.5079732069721,5.589296737297019,5.521669319488871,157.8684248316882,133.74762741440557,88.71207390804553,82.1322665273947,Hold,False,False,,0.013903598164684894,,
2023-02-16,152.1753387451172,154.76917536637725,151.81893244470842,151.97732349543472,68167900,62.712890283550095,138.08316401238957,5.412317726586025,5.499799000908302,157.66790424109317,135.794153254024,78.60932607008205,80.91674971924364,Hold,False,False,,-0.010429573193208697,,
2023-02-17,151.02694702148438,151.47245120963535,149.34392280711089,150.8289468385779,59144100,66.43993317838465,138.59076334607957,5.1203705268321755,5.423913306093077,157.37983000410566,137.55638062821856,71.37554331836509,79.56564776549754,Hold,False,False,,-0.007546503481462796,,
2023-02-21,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200,56.78660544017609,138.92044159108627,4.511852469806001,5.241501138835662,157.02448863051913,138.6626588914535,45.99420356409797,65.32635765084837,Hold,False,False,,-0.02667993035150984,,
2023-02-22,147.4232940673828,148.45290411559392,145.69076597475495,147.38368496565576,51011300,55.823598360286056,139.25388678623517,4.017637990319628,4.9967285091324545,156.75521045436295,139.58508190403546,17.53495132085918,44.968232734440754,Hold,False,False,,0.002896207785391791,,
2023-02-23,147.9083709716797,148.83898834448985,145.7699480861059,148.591484366889,48394200,47.78712874975855,139.59327832291928,3.6233434589814237,4.722051499102249,156.28860717945528,140.81956542796658,22.444424327335724,28.657859737430957,Hold,False,False,,0.0032903681020393094,,
2023-02-24,145.24522399902344,145.72042735104125,144.26510292319716,145.64122427463124,55469600,35.419291889029694,139.81492325139396,3.060686806023284,4.389778560486456,156.03706225066927,141.36508771270965,9.330867443347005,16.436747697180635,Hold,False,False,,-0.018005383705876676,,
2023-02-27,146.4431610107422,147.6806809778149,145.97785229460726,146.23526611588312,44998500,42.65157427609504,140.0748541439174,2.6805412491587504,4.047931098220915,155.929143720799,141.69204463369317,20.735368109148546,17.50355329327709,Hold,False,False,,0.00824768607693982,,
2023-02-28,145.9382781982422,147.5916032868755,145.36406704246494,145.58187179487862,50547000,34.04097514380632,140.30479234212623,2.3118833805422696,3.7007215546851864,155.40301009798998,142.67636154507642,15.928824597276616,15.331686716590722,Hold,False,False,,-0.0034476366736099218,,
2023-03-01,143.85922241210938,145.76005131760687,143.56221459109048,145.3640509605452,55479000,35.04028745250997,140.44418175663537,1.8308520147205627,3.326747646692262,155.2232442897531,142.9788873630789,2.650208446110086,13.104800384178416,Hold,False,False,,-0.014246130705397486,,
