Price,Close,High,Low,Open,Volume,RSI,EMA50,MACD,Signal_Line,Upper_BB,Lower_BB,%K,%D,Signal,Buy_Signal,Sell_Signal,Position,Daily_Return,Strategy_Return,Cumulative_Return
Ticker,HSBC,HSBC,HSBC,HSBC,HSBC,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2023-02-03,29.54059410095215,29.803249856894684,29.507761348683434,29.622672850520345,2246400,47.61900151252449,28.125659381502494,0.7927743850918105,0.9443490223337986,31.378585925688327,27.975102695832668,6.790332338087548,37.645604009417404,Hold,False,False,,-0.006624182055135819,,
2023-02-06,29.483137130737305,29.483137130737305,29.25331411216082,29.3518092442502,1884300,44.20742399070495,28.178893803041117,0.7015518282911302,0.8957895835252649,31.29279325666495,28.193044298266692,15.053714925006142,17.48162135501235,Hold,False,False,,-0.0019450174230920547,,
2023-02-07,29.94278335571289,30.033071855879662,29.671920986316064,29.68833423079776,2097700,54.032222801079925,28.24806594236158,0.658753206826642,0.8483823081855404,31.16507677170331,28.511186083826477,45.161157077650735,22.335068113581475,Hold,False,False,,0.015590139642785328,,
2023-02-08,30.246477127075195,30.36139175104549,30.213647508472743,30.287519629759114,1965800,55.927802945185626,28.32643500842878,0.6419406480463117,0.8070939761576947,31.037593360563058,28.84058618960784,65.05350505439026,41.75612568568238,Hold,False,False,,0.010142469648011687,,
2023-02-09,30.55838394165039,30.960577323513164,30.541967565747466,30.927744571707315,2354300,55.11803915995714,28.41396241757473,0.6463343077367085,0.7749420424734975,30.90696541357767,29.187084612362273,76.4422158699132,62.218959333984735,Hold,False,False,,0.010312170017842792,,
2023-02-10,30.246477127075195,30.34497537619259,30.164398383914044,30.32855900133969,1930000,50.35970982478704,28.485825739515928,0.6175295452746212,0.7434595430337223,30.83614377105082,29.37528048432027,58.17281180256204,66.55617757562182,Hold,False,False,,-0.010206914579343085,,
2023-02-13,30.591215133666992,30.615838130714124,30.41063813904566,30.418847892130294,1089000,56.502266451310376,28.568390029482636,0.6154248054637854,0.717852595519735,30.882869784828095,29.420483524803252,78.36524635509512,70.99342467585679,Hold,False,False,,0.011397625090136643,,
2023-02-14,30.5501766204834,30.607632369277688,30.21364874992965,30.230065125457084,1525500,51.69902926311194,28.646107150698352,0.6034886771476167,0.6949798118453113,30.921072661533405,29.45779467855449,75.96148617853238,70.83318144539652,Hold,False,False,,-0.0013415130129442732,,
2023-02-15,30.271099090576172,30.27930571132198,30.057689377950148,30.090522123139216,1491800,42.61077653754708,28.709832324811206,0.5649970508429476,0.6689832596448386,30.912480926953762,29.523841857470067,59.61500087670446,71.31391113677732,Hold,False,False,,-0.009135054548919053,,
2023-02-16,30.451677322387695,30.59942156596139,30.262893706955392,30.262893706955392,1749900,49.367025310163186,28.77813997177499,0.542806182049695,0.6437478441258099,30.928699304700178,29.56590022838088,70.1920595640105,68.58951553974912,Hold,False,False,,0.005965367536580057,,
2023-02-17,30.64866828918457,30.6979174102177,30.386012572547457,30.443468314867882,2052200,53.41457055736292,28.851494023438114,0.5349487274171238,0.6219880207840727,30.97239758576829,29.56324122343581,81.73046591441947,70.51250878504482,Hold,False,False,,0.006468969334968211,,
2023-02-21,32.04403305053711,32.52830518030105,32.002993676374786,32.18356754890972,4068200,68.48592507254601,28.976691632343957,0.6340074692525803,0.6243919104777742,31.41969768146166,29.298159107173593,85.21302441172942,79.0451832967198,Hold,False,False,,0.04552774522490233,,
2023-02-22,31.412017822265625,31.674673583872725,31.387394823084854,31.56796870224995,2996600,60.31010902236542,29.072194620184025,0.6539752690706386,0.6303085821963471,31.576373013898024,29.27117070253264,65.91479687090174,77.61942906568355,Hold,False,False,,-0.019723335925747043,,
2023-02-23,31.17398452758789,31.29710578359695,31.00982389661035,31.190400903796007,2433200,64.51078237593399,29.154617753807706,0.6431784360868988,0.6328825529744575,31.661210063587223,29.260205646861994,58.64658484451272,69.9248020423813,Hold,False,False,,-0.007577777907314509,,
2023-02-24,31.206819534301758,31.264275289628806,31.050868645714598,31.067281892004758,1695600,67.4098975393664,29.23509625500355,0.6300090268934895,0.6323078477582639,31.72263633388374,29.243102916299364,59.64918320373551,61.40352163971665,Hold,False,False,,0.0010532823189415286,,
2023-02-27,31.17398452758789,31.35456153477355,31.14115177517166,31.247856654972605,2037100,67.75853910944781,29.311131089222545,0.6098922068828045,0.627824719583172,31.794693057034696,29.23917249014548,52.58618726552594,56.96065177125806,Hold,False,False,,-0.0010521740825839565,,
2023-02-28,31.44485092163086,31.674673932792828,31.42843454496162,31.666467310010056,2455800,66.42724058837321,29.39480637676797,0.6087884026170869,0.624017456189955,31.910184854521482,29.226280981049804,56.14638837656454,56.127252948608664,Hold,False,False,,0.008688860219432604,,
2023-03-01,31.477670669555664,31.625414882128872,31.387385322852225,31.502296792386343,3010800,64.3128543845007,29.476487329426313,0.6036039386807737,0.6199347526881187,32.02177858906817,29.230419439496277,57.4747919224973,55.4024558548626,Hold,False,False,,0.0010437240744629595,,
2023-03-02,31.283058166503906,31.33382654771471,30.986895288549153,31.215362687692046,2147900,58.66066096185496,29.547333244605827,0.5771387152543959,0.6113755452013742,32.091748887944874,29.256720083307567,49.5977070731826,54.406295790748146,Hold,False,False,,-0.00618255731482642,,
2023-03-03,31.511531829833984,31.51999215241825,31.20690857042064,31.232292766072177,1649300,65.4264471721293,29.62436064010497,0.5680525935164198,0.6027109548643833,32.15545348105151,29.370410547879153,58.845347402879966,55.305948799519946,Hold,False,False,,0.007303431209123801,,
2023-03-06,31.477678298950195,31.54537055088052,31.181515416547878,31.206902835432626,1588000,61.6966337718084,29.697039763981255,0.5517597367735299,0.5925207112462126,32.160793015290295,29.558779433440176,57.475100727877894,55.306051734646815,Hold,False,False,,-0.0010743219677989968,,
2023-03-07,31.316905975341797,31.723072435181695,31.198442102846172,31.714608885490048,2364200,59.80690985011532,29.760563929132648,0.5198816751996738,0.577992904036905,32.092628193203886,29.810321139987032,50.96772214414923,55.76272342496903,Hold,False,False,,-0.005107502595379176,,
2023-03-08,31.596139907836914,31.875375672473492,31.46921250615798,31.64691151408807,1990700,66.9473568141156,29.832547300846542,0.511256479975323,0.5646456192245886,32.10500586765063,29.963279120752688,58.85227547261108,55.76503278154607,Hold,False,False,,0.008916395914557507,,
2023-03-09,31.071514129638672,31.52844569256427,30.995358331168067,31.384597644285368,2448600,57.286484891507556,29.881134235308977,0.4568220742882936,0.5430809102373295,32.080015282281195,30.070773406378475,31.998502660662787,47.2728334258077,Hold,False,False,,-0.016604109860524963,,
2023-03-10,29.878414154052734,30.34380934947004,29.73456285196455,30.073033845667293,5830700,42.66346537103334,29.881027565455792,0.31379201965156156,0.497223132120176,32.15932102064458,29.923470689255318,5.149054035124215,31.999944056132694,Hold,False,False,,-0.038398514169860065,,
2023-03-13,29.277624130249023,29.633018949709598,28.930692859862717,28.93915640893698,7471500,18.95070843749852,29.857364685643763,0.15022918839739674,0.42782434337562014,32.320269874411906,29.665636535805376,11.78161766355797,16.309724786448324,Hold,False,False,,-0.02010782837087821,,
2023-03-14,29.726099014282227,29.946102874642424,29.52301579649738,29.776867397804757,3802000,30.264690844219786,29.852217012257036,0.05614543171490283,0.3534885610434767,32.384197868634786,29.515196929644016,27.01160719290841,14.647426297196866,Hold,False,False,,0.01531800811561923,,
2023-03-15,28.592227935791016,28.659920195516627,27.847593711418202,27.864517583324233,8781700,25.017662809763593,29.802805675925036,-0.10865800136856762,0.2610592485610679,32.6277135089784,29.075886420831168,18.487451197028477,19.093558684498287,Hold,False,False,,-0.03814395820811978,,
2023-03-16,29.18454933166504,29.18454933166504,28.169139654665596,28.169139654665596,4600400,32.343341058228475,29.778560329091313,-0.18928852275890407,0.1709896942970735,32.709449078928884,28.88549587498957,33.19334644163685,26.23080161052458,Hold,False,False,,0.020716167946205122,,
2023-03-17,27.991443634033203,28.25375556594848,27.78836040903259,28.00836427720976,3440100,26.894312230490783,29.70847732144198,-0.34547997240277795,0.06769576095710322,32.960157511803736,28.38876407327927,4.9689862139059775,18.883261284190436,Hold,False,False,,-0.04088141585031513,,
2023-03-20,28.135295867919922,28.32145524944732,27.839136149943457,27.864520346370345,3593200,25.520704893545343,29.64678393110778,-0.45243970520512633,-0.03633133227534269,33.101264092203024,27.996320250753516,8.488724326300694,15.550352327281175,Hold,False,False,,0.005139150226314726,,
2023-03-21,28.710689544677734,29.02377308047674,28.651457611631926,28.761461156387675,2954300,31.05451257286275,29.61007434732621,-0.48518370734361227,-0.12610180728899661,32.95870385145501,27.805546140915595,22.567303427896285,12.008337989367652,Hold,False,False,,0.020450955250620906,,
2023-03-22,29.023773193359375,29.573787691379046,29.023773193359375,29.573787691379046,3846800,34.77766046146776,29.587082145209866,-0.48033334721717935,-0.19694811527463318,32.859608000225414,27.665817529254568,30.22775068588015,20.427926146692375,Hold,False,False,,0.010904776361934543,,
2023-03-23,28.329912185668945,28.956082521835313,28.11836863300305,28.820694777245077,3164000,29.828285542430635,29.53778136248277,-0.5264100588744292,-0.26284050399459236,32.816870148884625,27.424148146403464,13.250544510578008,22.01519954145148,Hold,False,False,,-0.02390664380774532,,
2023-03-24,27.991443634033203,27.991443634033203,27.42450525066783,27.61066460459353,3583900,28.718995514876397,29.477140667249458,-0.5835114119115943,-0.32697468557799275,32.76462857364717,27.154852131614057,12.737696891552558,18.738664029336906,Hold,False,False,,-0.011947391485631287,,
2023-03-27,28.465301513671875,28.473765063872435,28.177602136926737,28.27068182174114,2071800,33.23382450770046,29.437460700442493,-0.5837986079449031,-0.37833947005137486,32.64387132414649,27.00474107972314,23.3841061268597,16.457449176330087,Hold,False,False,,0.016928668840164196,,
2023-03-28,28.31298828125,28.448376025683114,28.135292471912493,28.19452440835833,1620200,30.40405298423984,29.393363742827106,-0.5895209868200979,-0.4205757734051195,32.45602472701514,26.8794014128164,21.649510833826803,19.25710461741302,Hold,False,False,,-0.005350838541046898,,
2023-03-29,28.956085205078125,29.066085538570793,28.82915777055736,28.93916133194877,2183500,37.54984131602628,29.376215564876166,-0.5359849650999067,-0.4436576117440769,32.21084566752324,26.872421925860554,52.46387161374185,32.49916285814278,Hold,False,False,,0.022713848409071202,,
2023-03-30,29.01531219482422,29.24377960122813,28.97300413317124,29.24377960122813,1263000,44.13790333863605,29.362062491540797,-0.4832080376174446,-0.4515676969187505,31.975881482179126,26.880611514036694,63.08726376609308,45.73354873788725,Hold,False,False,,0.002045407358302276,,
2023-03-31,28.879924774169922,28.95608057713092,28.76146090909686,28.879924774169922,1716500,47.11658053658327,29.343155130075274,-0.44715208482591606,-0.4506845745001836,31.656145133847744,26.93718715680167,57.71815097160621,57.75642878381371,Hold,False,False,,-0.004666068031432324,,
2023-04-03,29.379169464111328,29.539941401201677,29.2437817202725,29.36224559264417,1168000,47.503056470506195,29.34456745690022,-0.3739815814773877,-0.43534397589562446,31.317954339872788,27.065527067292738,90.94496732577795,70.58346068782575,Hold,False,False,,0.017286911023671747,,
2023-04-04,29.319934844970703,29.590710307870733,29.10839131283642,29.565322889043887,1297900,56.195941736763096,29.34360147211867,-0.31711763443802354,-0.4116987076041043,30.971110217923552,27.212674076204863,87.50000781321845,78.72104203686753,Hold,False,False,,-0.0020162114934182407,,
2023-04-05,29.353778839111328,29.40455044797128,29.11685112022772,29.243778528428557,1184100,51.592307534930264,29.344000584549757,-0.26625242700350427,-0.38260945148398434,30.453784468780295,27.505763718475567,89.06237117434574,89.16911543778072,Hold,False,False,,0.0011542997731603943,,
2023-04-06,29.76841163635254,29.869951646849433,29.46378837696312,29.472251927445456,1420300,69.589559221618,29.36064415520869,-0.19029043248709243,-0.344145647684606,30.08279571063046,27.746442227296786,95.84779242532399,90.80339047096273,Hold,False,False,,0.014125363535435254,,
2023-04-10,29.726099014282227,29.912255133695243,29.624555791440685,29.810715138751938,1226900,67.93886102592582,29.374975718309614,-0.13198286324495,-0.3017130907966748,30.050448051872966,27.76355837207723,92.51708860753806,92.47575073573593,Hold,False,False,,-0.0014213933409413793,,
2023-04-11,29.607633590698242,29.700710031557275,29.548398433208934,29.57378585153237,1291800,61.27655676513793,29.3840995564425,-0.09424644975715069,-0.26021976258877,30.098555015056785,27.748452354938333,87.75513788282049,92.04000630522751,Hold,False,False,,-0.003985232758831447,,
2023-04-12,29.6922550201416,29.886874713299203,29.633023079958793,29.8276427731164,2040400,58.916496932574645,29.3961840844307,-0.056856422598784206,-0.21954709459077285,30.092083951648636,27.751539018932416,91.15666269127033,90.4762963938763,Hold,False,False,,0.0028580949971612757,,
2023-04-13,30.18303108215332,30.225342372954632,29.929179476836893,30.039183022703384,1259600,76.13352097582704,29.42704082943943,0.012235921832200347,-0.17319049130617822,30.287784543396242,27.714918741821045,98.48933411855218,92.46704489754767,Hold,False,False,,0.0165287567979866,,
2023-04-14,30.749969482421875,31.0461291509119,30.682273999396557,30.91074141275956,2247500,86.54690751921271,29.478920384458352,0.11145451510488158,-0.11626149002396625,30.584869374675794,27.574375925617172,89.82561712834305,93.15720464605518,Hold,False,False,,0.018783348787119403,,
2023-04-17,30.529966354370117,30.538426676003088,30.12379990222338,30.276111514803812,2079200,79.32681132131701,29.5201378734745,0.17036963619923284,-0.058935264779326445,30.752991562839988,27.660106009486675,82.26754526402314,90.19416550363945,Hold,False,False,,-0.00715458037047878,,
2023-04-18,30.29303550720215,30.445347120392142,30.208419378940324,30.386115185029187,1957000,77.46468216194536,29.550447584601073,0.19568620610078824,-0.008010970603303504,30.847209899522124,27.78166163673276,67.03706779276362,79.7100767283766,Hold,False,False,,-0.007760599681566727,,
2023-04-19,30.352264404296875,30.403036012910754,30.16610829517545,30.19995280635331,1757900,73.10906595175888,29.58189138145189,0.21801589560841705,0.03719440263904061,30.968470980951153,27.824558041265647,69.62951846068522,72.97804383915734,Hold,False,False,,0.0019551984838444003,,
2023-04-20,30.403039932250977,30.453811547409963,30.22534412104224,30.22534412104224,1118300,73.03362178295933,29.614093285404795,0.23707662442573607,0.0771708469963797,31.088763173443283,27.84219252266267,71.85196489841236,69.50618371728707,Hold,False,False,,0.0016728744609550983,,
2023-04-21,30.199953079223633,30.23380081860538,29.869945689996825,30.022257289316595,1393300,71.42836796075441,29.637068179280043,0.23310785531546685,0.10835824866019714,31.121137932492907,27.996821852968516,56.33175680108147,65.93774672005968,Hold,False,False,,-0.006679820619250432,,
2023-04-24,30.335346221923828,30.428425907883828,30.208422018440924,30.276114281385407,1704000,67.601085321615,29.664451631932742,0.23814251363176098,0.1343151016545099,31.08759349924357,28.264756545006914,63.31893226103249,63.83421798684211,Hold,False,False,,0.004483223611143394,,
2023-04-25,29.556865692138672,29.895336670488522,29.523017948723993,29.844565055366502,2377800,53.44828351985858,29.660232575470232,0.17727216077839714,0.14290651347928737,31.024538335089353,28.436968127007816,22.80721414501924,47.485967735711064,Hold,False,False,,-0.025662490353333678,,
2023-04-26,30.08148956298828,30.352265025339882,29.979949571580963,30.056105372110984,3571400,59.26720285101356,29.676752457333688,0.16941185509748635,0.14820758180292717,30.93438497277721,28.703971617493785,39.03717809683118,41.721108167627634,Hold,False,False,,0.017749644915467044,,
2023-04-27,30.65689468383789,30.68227888006113,30.377658841685836,30.419966911357506,2536400,60.869512462041264,29.71518940739268,0.20722413971614273,0.16001089338557029,31.001556178918268,28.806881359228708,74.44477681505568,45.429723018968694,Hold,False,False,,0.01912821237275364,,
2023-04-28,30.504579544067383,30.58073535188147,30.166111797703564,30.191495991008782,1763700,59.274151768266634,29.746145883340706,0.22233712489475366,0.17247613968740697,31.02287327733564,28.93449099573565,64.444512911034,59.30882260764028,Hold,False,False,,-0.004968381218689033,,
2023-05-01,30.318422317504883,30.741509406091456,30.301498446613625,30.66535360102994,1172400,58.33332587938013,29.768588096445185,0.2167938772616722,0.18133968720226,30.966407934162362,29.134806093242425,52.22234382087888,63.703877848989514,Hold,False,False,,-0.006102599325900404,,
2023-05-02,31.367673873901367,32.019228323340926,31.164593895937227,31.93461220383887,2854800,66.01932965531529,29.83129734261994,0.29368127034132385,0.20380800383007278,31.183158612556298,29.11690585582749,73.8982556893048,63.521704140405895,Hold,False,False,,0.03460772283624669,,
2023-05-03,31.35921287536621,31.79076024013683,31.325365137137698,31.655372515120757,2890500,62.38855169232673,29.89121559880607,0.34989893432011243,0.23302618992808072,31.34118090502358,29.16281136639976,73.55930194481303,66.55996715166557,Hold,False,False,,-0.0002697362440443607,,
2023-05-04,31.34229278564453,31.773840202453048,31.071517302961077,31.663836653894656,2912400,57.056452895629725,29.948120586525228,0.38860690966107825,0.2641423338746802,31.45826937450534,29.244574291571322,72.88147086560056,73.44634283323947,Hold,False,False,,-0.0005395572200401766,,
2023-05-05,32.323856353759766,32.44232022994378,31.80768955504496,31.866921493136967,2833500,68.08869840764294,30.04128669504423,0.49280646945409146,0.3098751609905625,31.859000439317825,29.099387698499555,95.94204831249891,80.7942737076375,Hold,False,False,,0.031317541917827096,,
2023-05-08,32.315391540527344,32.52693509055727,32.281547025725345,32.315391540527344,1855600,71.37739526095093,30.130467277220042,0.568153017302393,0.36153073225292864,32.16548467666053,29.051832713781362,92.95774350484184,87.26042089431377,Hold,False,False,,-0.00026187510363184785,,
2023-05-09,32.137691497802734,32.21384729489294,31.917687655041007,31.95153216538267,1620600,68.41178539311787,30.209181952537012,0.6065350326664536,0.4105315923356337,32.359220138854894,29.111103042297447,87.04213284268624,91.98064155334232,Hold,False,False,,-0.005498928970170569,,
2023-05-10,32.24769973754883,32.48462748399429,32.01077199110336,32.48462748399429,1620500,68.79302418040066,30.289123826459043,0.6384699181574511,0.45611925749999715,32.54266074318235,29.183206909710712,90.70429243471001,90.23472292741269,Hold,False,False,,0.003423028681248441,,
2023-05-11,32.110511779785156,32.17053116508404,31.698948878816573,31.801838786355923,1722000,69.72930003423191,30.36055080502085,0.6452703484138951,0.4939494756827768,32.69502951384372,29.223586208812527,86.13732366406187,87.96124964715271,Hold,False,False,,-0.00425419359768886,,
2023-05-12,32.15338897705078,32.41919150342001,32.05049904815154,32.34202323904261,1141100,69.13964391248089,30.43085818431614,0.6466652157936821,0.5244926237049579,32.84136902103516,29.21758865108398,87.56469982795491,88.13543864224226,Hold,False,False,,0.00133530096186818,,
2023-05-15,32.95935821533203,33.087973048862594,32.719280681606804,32.787876131706064,1656800,85.61398521206449,30.530015048277548,0.704682498808328,0.5605305987256319,33.13900848114591,29.162888377069425,95.86184485185893,89.8546227812919,Hold,False,False,,0.025066385346082853,,
2023-05-16,32.44490432739258,32.82216947776761,32.40203380793353,32.71927957690369,1400000,74.7907081710443,30.605108745497745,0.7010680086986127,0.5886380807202282,33.28367856331217,29.233405176922204,77.9911273605163,87.13922401344338,Hold,False,False,,-0.015608734993515117,,
2023-05-17,32.55637741088867,32.70213786307233,32.33344542767502,32.462060284976104,1278400,72.07261998272979,30.681629085317,0.6991392039206232,0.6107383053603073,33.42586512641044,29.31162991448311,81.80626688679857,85.21974636639126,Hold,False,False,,0.003435765517174838,,
2023-05-18,32.79644775390625,32.925062582834194,32.56494302432254,32.925062582834194,1735600,76.09996363900176,30.764563150751872,0.7088115443048437,0.6303529531492146,33.587041408933715,29.38979441412537,89.5378448911376,83.11174637948415,Hold,False,False,,0.0073739882047589855,,
2023-05-19,32.856468200683594,33.01080469207768,32.65068839269887,32.907914788085314,1184800,79.75838463895232,30.846598642906056,0.7130999201971733,0.6469023465588063,33.71276107764161,29.529726257563468,88.51921999034505,86.62111058942708,Hold,False,False,,0.0018300898691137046,,
2023-05-22,33.036529541015625,33.096548930042054,32.907917966306734,33.00223508358009,1070100,74.57646542653444,30.932478285969175,0.7226971316470276,0.6620613035764505,33.84704918278628,29.66555648432798,97.03612584496048,91.69773024214771,Hold,False,False,,0.005480240275133497,,
2023-05-23,32.71928024291992,33.04510208490073,32.710707447177995,32.856467870467995,1297800,68.359343821979,31.002548950947634,0.6966728133434437,0.6689836055298491,33.769888029672806,30.05895909251958,81.36973852275315,88.9750281193529,Hold,False,False,,-0.009602985013962506,,
2023-05-24,31.896154403686523,32.07621255114887,31.80183729668881,32.016193168661424,2413900,56.14006597997088,31.037592302035435,0.6026816387411777,0.6557232121721148,33.64858653958909,30.361727066673115,14.110297484393437,64.17205395070236,Hold,False,False,,-0.025157211073171815,,
2023-05-25,32.22197723388672,32.34201600254591,31.999045288538674,32.29914221018666,1834600,48.67843393406767,31.084038769951174,0.54816522755889,0.6342116152494699,33.600736649830736,30.566085211436363,37.42332111475883,44.301119040635136,Hold,False,False,,0.01021511327279434,,
2023-05-26,32.427757263183594,32.53922323660539,32.3162912897618,32.376310674494036,1267000,51.38661494791249,31.136733612823036,0.5156215433279776,0.6104936008651715,33.50754830236317,30.851591330815545,52.14713492089296,34.560251173348405,Hold,False,False,,0.006386325327064846,,
2023-05-30,32.08478927612305,32.29057237757476,31.89615830983803,32.24770185209232,1225800,49.37276058613506,31.173912266285782,0.4568890562211152,0.5797726919363603,33.26955659422814,31.266219734812385,27.607354261911404,39.05927009918773,Hold,False,False,,-0.010576370862684703,,
2023-05-31,31.570337295532227,31.70752494332963,31.41600078290871,31.690376078503515,1714700,42.67163515686939,31.189458345864075,0.3646279575435756,0.5367437450578033,33.24483935334074,31.311203317862876,9.183700739950892,29.646063307585084,Hold,False,False,,-0.016034139297703476,,
2023-06-01,32.08478927612305,32.16195753031601,31.716100140324926,31.716100140324926,1628700,49.74271195261901,31.22456936273698,0.3292272210479794,0.4952404402558385,33.18569440610813,31.442905905171177,39.795854367823175,25.528969789895157,Hold,False,False,,0.01629542236989745,,
2023-06-02,32.427757263183594,32.47920385187315,32.33344015265832,32.419184467140916,1331700,52.58893385915428,31.27175320197018,0.32509899374660023,0.46121215095399093,33.110685620302135,31.626461138731074,60.2039567864047,36.394503964726255,Hold,False,False,,0.01068942619846891,,
2023-06-05,32.35059356689453,32.54780061173242,32.21340591523289,32.51350288111411,1090700,43.33964377711779,31.314060667261334,0.3120042872538349,0.43137057821395974,33.11177959489101,31.62804088545567,55.61237775781886,51.870729637348916,Hold,False,False,,-0.0023795569845549425,,
2023-06-06,32.753578186035156,32.753578186035156,32.32486643823577,32.3677369588535,1198300,53.46156248369045,31.37051233466423,0.3303362185968943,0.4111637062905467,33.152551434710254,31.63108771018721,79.59173353099506,65.13602269173954,Hold,False,False,,0.01245679212368489,,
2023-06-07,32.90791320800781,33.0879713490517,32.839317761432476,33.0879713490517,1584500,53.90469217281948,31.43080256499143,0.3532459532412986,0.39958015568069716,33.21451593117098,31.646145384746987,88.77534557066906,74.659818953161,Hold,False,False,,0.004712004932592606,,
2023-06-08,32.967933654785156,33.0193769705698,32.7621505792135,32.967933654785156,1066800,51.98414590009092,31.491082215571577,0.37195753650059515,0.39405563184467673,33.28078076702174,31.651903940619864,92.3468259165149,86.90463500605966,Hold,False,False,,0.0018238910014731768,,
