Date,Close,High,Low,Open,Volume
2010-07-14,7.605553150177002,7.697940587441149,7.493304290273529,7.504740921079602,812047600
2010-07-15,7.567037105560303,7.733153591652803,7.442148597152368,7.470135888971841,824866000
2010-07-16,7.520391941070557,7.672966392224347,7.475552649356197,7.619098812504632,1039858400
2010-07-19,7.390384674072266,7.519787684,7.210425678095953,7.519787684,1024478000
2010-07-20,7.580275535583496,7.610670361894217,7.222764266243712,7.309734741655003,1074950800
2010-07-21,7.650996208190918,7.979317239417509,7.643774383025993,7.977511582229839,1185671200
2010-07-22,7.794843673706055,7.824335270816573,7.683195880034551,7.754518133,645318800
2010-07-23,7.822526931762695,7.835768413249895,7.712384291966514,7.736760253820665,533388800
2010-07-26,7.802666187286377,7.827342692240972,7.755419375,7.824333264370223,420551600
2010-07-27,7.947117805480957,7.968784888821201,7.833363809876671,7.850517151900217,584771600
2010-07-28,7.853223801,8.004595226,7.831858065890758,7.934778099221597,519985200
2010-07-29,7.7674613,7.9040861991303455,7.706973769589925,7.845704867901148,643806800
2010-07-30,7.741578102111816,7.815307095935719,7.670857733387388,7.700651479164118,448210000
2010-08-02,7.880006313323975,7.9022752755262005,7.812898082143617,7.837574586593168,428055600
2010-08-03,7.882415294647217,7.922439486437831,7.806880651811021,7.854729357333946,417653600
2010-08-04,7.914014816,7.9531357823501745,7.833665078676127,7.909801616089368,420375200
2010-08-05,7.875493526,7.920032259838593,7.840885504258107,7.876395953,289097200
2010-08-06,7.827044486999512,7.869175686177275,7.753013342872203,7.817714856023261,444897600
2010-08-09,7.876999855041504,7.889037570816191,7.8113959112411235,7.868873995100673,303128000
2010-08-10,7.806582450866699,7.837880518,7.750607864,7.819823941,451920000
2010-08-11,7.529116630554199,7.694631980095956,7.517681606089691,7.685905039429437,620054400
2010-08-12,7.577269077301025,7.616691396873829,7.406638047272681,7.423791392977787,534920400
2010-08-13,7.496313571929932,7.5799732549714145,7.4960122273537175,7.573051972744916,354869200
2010-08-16,7.452378273010254,7.523700522084271,7.421682102739527,7.450572615935505,318430000
2010-08-17,7.582684516906738,7.662733715205866,7.499324545159913,7.5258075183983415,422640400
2010-08-18,7.615786552429199,7.6639366088099825,7.570947269464007,7.594420813697707,339696000
2010-08-19,7.5197882652282715,7.628125284746687,7.483675925388799,7.608864941586571,426706000
2010-08-20,7.512565612792969,7.641365942926072,7.493305269693741,7.505042443062704,384230000
2010-08-23,7.397006511688232,7.583587081323963,7.380455858492645,7.577267682570318,414041600
2010-08-24,7.220355033874512,7.312741655426983,7.1818351613524385,7.302811749,602565600
2010-08-25,7.309432029724121,7.342535737307995,7.1381999983972655,7.1634783896939265,596867600
2010-08-26,7.230891704559326,7.395503882998302,7.230891704559326,7.386475594,466505200
2010-08-27,7.271215438842773,7.301008381819723,7.088848073635089,7.275128098029685,548391200
2010-08-30,7.297696113586426,7.395500519439015,7.242925324874728,7.245332867393291,383289200
2010-08-31,7.31575346,7.359690312,7.232996186024128,7.278136006,420786800
2010-09-01,7.533329010009766,7.567334342,7.411449984244181,7.447260973333695,697037600
2010-09-02,7.588701248168945,7.588701248168945,7.480364241833998,7.561315852863541,415427600
2010-09-03,7.787319183349609,7.787619724370017,7.6588194146564765,7.676574638843352,520788800
2010-09-07,7.758427619934082,7.8101881642472515,7.711481355894467,7.723217721008014,342557600
2010-09-08,7.912208080291748,7.956445470927201,7.797249526,7.817713638834644,526551200
2010-09-09,7.916723728179932,8.020546217001417,7.912209986434946,7.976008274599061,438575200
2010-09-10,7.926955699920654,7.959758074143435,7.866467382554869,7.920334956137669,387542400
2010-09-13,8.036192893981934,8.073508999378902,7.997673820913082,7.999478674213717,388780000
2010-09-14,8.066887855529785,8.100291300882732,7.990449991658114,8.011214643022628,408150400
2010-09-15,8.131892204284668,8.136708094029126,8.060269404846347,8.070200921841469,429368800
2010-09-16,8.322986602783203,8.325996031663564,8.110225204249483,8.132494977964154,652103200
2010-09-17,8.286876678466797,8.364818892694208,8.236018525855387,8.356693031,634477200
2010-09-20,8.523410797,8.539962254651423,8.301319760779654,8.308241045613636,658677600
2010-09-21,8.5396595,8.647394628640438,8.510167904688231,8.542368387539168,668074400
2010-09-22,8.659429550170898,8.666350832,8.498729335961958,8.507757618464806,585289600
2010-09-23,8.694642066955566,8.810201717695936,8.606769160115679,8.616699872982753,786116800
2010-09-24,8.796962738,8.833376433706233,8.743697844102957,8.790342797,649488000
2010-09-27,8.762049674987793,8.869483442118977,8.757535934777191,8.846913937480391,482834800
2010-09-28,8.632649421691895,8.780408753612877,8.275740020003918,8.780408753612877,1035042400
2010-09-29,8.647994995117188,8.721423429748125,8.606767037680441,8.643781795997397,469644000
2010-09-30,8.539057731628418,8.727142576249824,8.463823633062727,8.697049097540676,673391600
2010-10-01,8.502045631408691,8.624225253,8.466835709,8.611285108112167,448142800
2010-10-04,8.385282516479492,8.513480186246897,8.359100079875164,8.474359212666132,435302000
2010-10-05,8.695245742797852,8.710592625453046,8.480978414056715,8.486396189889856,501967200
2010-10-06,8.702767372131348,8.787029771,8.584499634,8.714805087215824,670868800
2010-10-07,8.703671455,8.741589458029003,8.634155652923422,8.737376257336606,408399600
2010-10-08,8.849626541137695,8.862566686364246,8.727146375019874,8.778605611,658403200
2010-10-11,8.888443946838379,8.945020399307333,8.865573897306863,8.869787097225828,427753200
2010-10-12,8.98414135,9.013031861,8.802074557407446,8.889948254844366,558544000
2010-10-13,9.032294273376465,9.087064277608723,9.022062214,9.034099931,630092400
2010-10-14,9.097600936889648,9.102415222,9.04012122,9.078942469185538,435296400
2010-10-15,9.471658706665039,9.479483221106968,9.175838702666388,9.251975238,922194000
2010-10-18,9.569761276245117,9.599853945,9.45811352,9.583905184295782,1093010800
2010-10-19,9.313666343688965,9.442466661277946,9.028680312626783,9.130396579,1232784000
2010-10-20,9.344967842,9.456916215589406,9.234825930011135,9.298924773,721624400
2010-10-21,9.314569473266602,9.471657611743368,9.232714631123407,9.400034825764486,551460000
2010-10-22,9.252879143,9.330219455,9.217670030585328,9.301028397202762,372778000
2010-10-25,9.294109344482422,9.377167189952798,9.282071626188454,9.301633320209152,392462000
2010-10-26,9.270332336425781,9.321190470431507,9.198106859229103,9.234821885293467,392929600
2010-10-27,9.263711929321289,9.32600509,9.196602879710518,9.258294958066545,399002800
2010-10-28,9.185768127441406,9.268825928,9.055162168914421,9.267320812236548,551051200
2010-10-29,9.057570457458496,9.205029238,9.054259684358305,9.155374873,430511200
2010-11-01,9.153873443603516,9.196606541,9.094288343248705,9.094890229183319,423889200
2010-11-02,9.309758186340332,9.334736052,9.238738054497821,9.238738054497821,433930000
2010-11-03,9.413276672363281,9.415684215082802,9.284776892258748,9.370242248044685,508348400
2010-11-04,9.577887535095215,9.635366405,9.480383674897734,9.493023272519595,642488000
2010-11-05,9.543582916259766,9.617011374423747,9.532147889998237,9.569464004861667,361253200
2010-11-08,9.588421821594238,9.623029044,9.532447254415652,9.545688739972801,281758400
2010-11-09,9.511985778808594,9.669074764332317,9.464438405943907,9.66155079,383544000
2010-11-10,9.570667266845703,9.592936235987459,9.43584727,9.528836609055789,384227200
2010-11-11,9.529138565063477,9.581802361694216,9.456913080179225,9.479483393533222,361284000
2010-11-12,9.269729614257812,9.524622169054712,9.137318784555298,9.509575830864149,795846800
2010-11-15,9.23993969,9.345267296513196,9.216767487549559,9.282672778919245,403606000
2010-11-16,9.075929641723633,9.256791913820411,9.007616805433663,9.200216253002166,657650000
2010-11-17,9.043125153,9.148151383441151,8.960668427689201,9.064190346,479449600
2010-11-18,9.281765937805176,9.319082040236768,9.169216548515031,9.184563425450204,494491200
2010-11-19,9.230612754821777,9.280869025309386,9.185773457780876,9.267928879,384843200
2010-11-22,9.430129051208496,9.430129051208496,9.204728097443807,9.229103261014307,393075200
2010-11-23,9.290795326,9.381679264033806,9.225492736253848,9.342556693238242,519447600
2010-11-24,9.473464012145996,9.491520583,9.381679254842505,9.389201620763393,413725200
2010-11-26,9.479485511779785,9.560738497,9.417492874161933,9.441567505445791,237585600
2010-11-29,9.535760879516602,9.554117193695816,9.370546819629988,9.494532098039615,445785200
2010-11-30,9.363621711730957,9.460222348224178,9.355195312750256,9.435545036923557,501858000
2010-12-01,9.521615982055664,9.562242069874282,9.479484777881238,9.487609834727785,461750800
2010-12-02,9.574279785,9.599858727342925,9.476174002841523,9.555621324579064,462837200
2010-12-03,9.552909851074219,9.589322725,9.519806946025138,9.539969712218916,342092800
2010-12-06,9.634464263916016,9.700068189,9.582401559673766,9.589022301481693,448481600
2010-12-07,9.576084137,9.750024295,9.573376052912252,9.744307585996896,391454000
2010-12-08,9.660346984863281,9.660648329566806,9.542982464077626,9.618817667,321935600
2010-12-09,9.622728348,9.705184277566975,9.600458576973983,9.694050597543374,294151200
2010-12-10,9.646806716918945,9.661552520436974,9.587822699,9.619421308848597,262511200
2010-12-13,9.680205345153809,9.782223754128596,9.660043381913757,9.761459101672521,439815600
2010-12-14,9.638677597045898,9.706388530379044,9.599856372644048,9.682012562235684,351008000
2010-12-15,9.640787124633789,9.720233644113732,9.605577205071425,9.629952376015492,417312000
2010-12-16,9.667569160461426,9.708496590792379,9.632961932748778,9.662754074118274,322030800
2010-12-17,9.648309707641602,9.683820166163951,9.636873877471166,9.679005079776399,386929200
2010-12-20,9.696455955505371,9.727754007312576,9.576683933124027,9.678098846142019,385610400
2010-12-21,9.756342887878418,9.7620604,9.691642190142716,9.720230552840913,256354000
2010-12-22,9.785234451293945,9.802087252514786,9.736783853162715,9.761159824564249,265921600
2010-12-23,9.738287925720215,9.784932861578953,9.725347785105303,9.780419120671421,223157200
2010-12-27,9.770791053771973,9.793662716927173,9.675695496673974,9.715720505402603,249816000
2010-12-28,9.794561386108398,9.830372373466027,9.782223133261056,9.807802066,175924000
2010-12-29,9.789147377,9.824055948,9.783429060365659,9.817133860139135,163139200
2010-12-30,9.740097045898438,9.795769483366609,9.721739927516177,9.794867056298527,157494400
2010-12-31,9.706992149353027,9.734678091873096,9.669374689589016,9.718728520365874,193508000
2011-01-03,9.917944908,9.938709559677994,9.775602578995006,9.799677199558632,445138400
2011-01-04,9.969710350036621,10.006123238598521,9.875215878717519,10.00431758104774,309080800
2011-01-05,10.051259994506836,10.061492050830255,9.915838933980734,9.917344049938777,255519600
2011-01-06,10.043137550354004,10.088879262034855,10.018159692510359,10.072929690806832,300428800
2011-01-07,10.115060806274414,10.121982090828551,9.988065319707891,10.050961177221845,311931200
2011-01-10,10.305553436279297,10.32902617816055,10.14665960796974,10.196614520638283,448560000
2011-01-11,10.28117847442627,10.381088301774025,10.215875071229815,10.378681562186584,444108000
2011-01-12,10.364835739135742,10.36513708377746,10.292009980468263,10.329627434783163,302590400
2011-01-13,10.402756690979004,10.43164721268047,10.347686142950433,10.38710846197665,296780400
2011-01-14,10.487017631530762,10.487017631530762,10.365439917468079,10.409075431442973,308840000
2011-01-18,10.251383781433105,10.375068488015197,9.810512523265453,9.916442002373264,1880998000
2011-01-19,10.196914672851562,10.490627667460176,10.137931480362656,10.483103694282063,1135612800
2011-01-20,10.01153851,10.180664382733386,9.934498737018162,10.124389270700647,764789200
2011-01-21,9.832181930541992,10.077745724473157,9.829473043,10.044341462647726,754401200
2011-01-24,10.155084609985352,10.155084609985352,9.832179763329243,9.836694307859304,574683200
2011-01-25,10.273956298828125,10.27516087414804,10.068417498559864,10.121382651268986,546868000
2011-01-26,10.347685813903809,10.400349620368539,10.27696623553576,10.320902295387734,506875600
2011-01-27,10.328421592712402,10.372960325294265,10.316986569444204,10.345574931200312,285026000
2011-01-28,10.114457130432129,10.364234878818602,10.037117629169508,10.357313594939516,592057200
2011-01-31,10.211359024047852,10.233026909420346,10.060289730073789,10.10542955076171,377246800
2011-02-01,10.38319206237793,10.401849712560391,10.26131303982975,10.270943209516485,426633200
2011-02-02,10.361824989318848,10.389811463145225,10.33865279650128,10.365737647344536,258955200
2011-02-03,10.335344314575195,10.359419742882588,10.188186875182016,10.346178257313523,393797600
2011-02-04,10.427431106567383,10.433449963578365,10.337451203217503,10.341363058481784,321840400
2011-02-07,10.589337348937988,10.630564519076257,10.461739964515619,10.469263135551689,485021600
2011-02-08,10.689242362976074,10.698872531855857,10.597457628389957,10.643500667968143,381040800
2011-02-09,10.77832317352295,10.803602374702473,10.67931578145335,10.688945149745493,482745200
2011-02-10,10.669384956359863,10.833696560332184,10.472572323779069,10.75515247482719,928550000
2011-02-11,10.738903999328613,10.767492375062426,10.639293888837372,10.675707585093333,367572800
2011-02-14,10.80902099609375,10.818048480692468,10.73469009900484,10.737097642520753,310416400
2011-02-15,10.83068561553955,10.832792617428707,10.759966049843445,10.809319073498829,284174800
2011-02-16,10.927889823913574,10.981154707320998,10.848743047971205,10.857770531228084,481157600
2011-02-17,10.782536506652832,10.841821047628473,10.728969478507304,10.750938710167528,530583200
2011-02-18,10.54961109161377,10.818647561079345,10.518313036347875,10.794873478583673,816057200
2011-02-22,10.189992904663086,10.394328690167345,10.163210195071017,10.296524268058947,872555600
2011-02-23,10.310667037963867,10.371455074428068,10.189990980909933,10.194806869423932,671854400
2011-02-24,10.318489074707031,10.386801875676401,10.182767506424222,10.35279654926044,499900800
2011-02-25,10.477387428283691,10.485512483930341,10.37627303534904,10.390115603697293,380018800
2011-02-28,10.629362106323242,10.684733998065807,10.566466239565647,10.57007755471224,403074000
2011-03-01,10.51199722290039,10.70489722881415,10.46294472878049,10.697374057064364,456136800
2011-03-02,10.596555709838867,10.663664752147909,10.484607393511695,10.531553669025831,602590800
2011-03-03,10.820454597473145,10.827375881861794,10.710913800835634,10.749133144479963,500788400
2011-03-04,10.833694458007812,10.84242139835135,10.765983526121355,10.83580066,453266800
2011-03-07,10.694064140319824,10.883954717772163,10.572185060864468,10.875828856512099,546123200
2011-03-08,10.706101417541504,10.75545525831823,10.600472449852127,10.680521668292846,356316800
2011-03-09,10.607089042663574,10.67600374664355,10.550814741365592,10.673896745001327,453306000
2011-03-10,10.432546615600586,10.525837291047454,10.379280937032577,10.506275604189478,507539200
2011-03-11,10.592642784118652,10.602574298547298,10.38228978881499,10.392219696072438,471080400
2011-03-14,10.639888763427734,10.727762442401977,10.572178651217902,10.628452938518429,435957200
2011-03-15,10.395232200622559,10.467757424038425,10.234833265477628,10.29502023289554,721081200
2011-03-16,9.931185722351074,10.322101989620014,9.818334982672688,10.292008512611485,1162011200
2011-03-17,10.07052230834961,10.220087297596693,9.950749457653295,10.136426787471482,659422400
2011-03-18,9.951046944,10.177651630371678,9.930884179493338,10.145451155177199,753214000
2011-03-21,10.210762023925781,10.224002712180797,10.089183464142897,10.111152704672355,409402000
2011-03-22,10.267934799194336,10.31066868475921,10.20594217801112,10.308863027622666,325922800
2011-03-23,10.207446098327637,10.238442003495347,10.109942231547867,10.210154181922347,372996400
2011-03-24,10.381387710571289,10.412384421354167,10.197516054722037,10.287495955079569,404712000
2011-03-25,10.579103469848633,10.594751695054953,10.443079707259468,10.474678305912109,448910000
2011-03-28,10.546005249023438,10.66276953289785,10.546005249023438,10.627559601566013,309355200
2011-03-29,10.561650276184082,10.561650276184082,10.414192271198841,10.462341528652278,352900800
2011-03-30,10.491527557373047,10.559239281674682,10.455716571616975,10.552015851305743,329406000
2011-03-31,10.487921714782715,10.52674214564063,10.414192709189267,10.423220193100295,274019200
2011-04-01,10.369050025939941,10.580608451144837,10.33113202659434,10.566163996471053,418661600
2011-04-04,10.267631530761719,10.370251008465711,10.183670505179142,10.361524069750066,460084800
2011-04-05,10.198418617248535,10.299533002259635,10.111448144138352,10.141241083955775,482731200
2011-04-06,10.172840118408203,10.349188628900635,10.14575606268013,10.268538347478948,402539200
2011-04-07,10.174043655395508,10.24476241272665,10.11235077282396,10.174644737510908,373447200
2011-04-08,10.083160400390625,10.236336693346141,10.04975694975912,10.229415409659431,377535200
2011-04-11,9.954962730407715,10.10151748845814,9.931489990120326,10.053066891739633,398946800
2011-04-12,10.003113746643066,10.043137946840353,9.936907112433932,9.945634054713985,425639200
2011-04-13,10.115360260009766,10.115660801045333,10.00672190792283,10.08195601,346220000
2011-04-14,10.00370979309082,10.111444885966922,9.992876657763503,10.07533255984317,301800800
2011-04-15,9.854448318481445,10.040426973548328,9.834586894854036,10.030194917105224,453605600
2011-04-18,9.986558914,9.997994741404801,9.634765193400892,9.813521211494198,609898800
2011-04-19,10.167421340942383,10.17103185100523,9.982345132595077,10.02417578056336,419378400
2011-04-20,10.304349899291992,10.40486241628424,10.276965301002402,10.337452814426134,700666400
2011-04-21,10.553823471069336,10.687138336027557,10.488219539421813,10.68322567733267,753810400
