Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,87.33256530761719,88.89541424061684,87.20478822468068,88.46292642283917,2186300,,,BG
2024-10-22,87.84369659423828,88.1975489319084,86.99838350970364,87.48001294188403,1822100,,,BG
2024-10-23,87.47017669677734,88.74797756623776,87.11632437905277,88.25651684707536,2071700,,,BG
2024-10-24,88.66934967041016,88.73815387704116,87.15564962543199,87.6569417017985,1222800,,,BG
2024-10-25,88.24668884277344,89.86851077665739,88.04027623287486,89.141150984763,1479800,,,BG
2024-10-28,88.33515167236328,88.92490303093537,87.87317740010161,88.4629287586737,1721800,,,BG
2024-10-29,86.33981323242188,88.24668317145448,86.27100903354416,88.18771028644366,2746300,,,BG
2024-10-30,84.39363861083984,88.49241936993765,83.6269610586743,86.74282034082228,3393800,,,BG
2024-10-31,82.5850601196289,85.19963487719484,82.4081339518305,84.47227507584394,2962200,,,BG
2024-11-01,81.20896911621094,83.32224413600467,81.04186677818144,82.82095961920174,3147900,,,BG
2024-11-04,82.5654067993164,83.27311148602304,81.82821566717965,81.93633763315405,2802500,,,BG
2024-11-05,83.35174560546875,83.69576662819722,80.77648859415183,81.05170541233461,3257100,,,BG
2024-11-06,84.29534149169922,85.00304610062867,82.98805422793204,84.60004472645127,2540300,,,BG
2024-11-07,85.32740783691406,85.83853118538856,83.79405278968146,84.62953451415831,3022400,46.94306820561586,,BG
2024-11-08,85.63211822509766,86.0154569853045,84.41329024480858,84.76714256178342,2296800,48.69814062133616,,BG
2024-11-11,86.25135803222656,87.60778694605041,85.7598973026982,85.93682346529224,2658700,52.16141963826026,,BG
2024-11-12,85.96630859375,87.24410947060903,85.7107469185591,85.79921374805019,1755100,50.4723260922414,,BG
2024-11-13,85.14065551757812,86.45776661180126,84.88509385037989,85.54364939749145,1986700,45.84182205078068,,BG
2024-11-14,86.55606079101562,86.88042667043676,84.67868471445757,85.49451132060325,2025900,53.686118790035074,,BG
2024-11-15,89.05268096923828,90.58604351511028,86.79196615656717,86.96889231574104,3252700,63.679241655412405,85.99635634478975,BG
2024-11-18,90.42927551269531,91.03339241918188,89.77564541001836,90.21139629320102,2566800,67.80426697013885,86.4185391226855,BG
2024-11-19,88.6268310546875,90.55802705852655,88.51789144420297,89.80535544676233,1619400,58.44466993290673,86.62885264001903,BG
2024-11-20,87.23043823242188,89.02297770737088,86.69564582179375,88.56741548108906,2731900,52.40886393894042,86.68614650596217,BG
2024-11-21,87.51763916015625,88.50799376511343,86.4579600350843,87.12149580701217,1165500,53.473146531056365,86.76533628255208,BG
2024-11-22,86.80458068847656,87.25023722838802,86.06181475142024,87.07197310126227,1611400,50.45618819024754,86.76907384502108,BG
2024-11-25,87.58695983886719,88.5079898833149,86.82438259524403,86.90361277355916,1980800,53.552687391014,86.8469677491969,BG
2024-11-26,88.79519653320312,89.1616228973019,87.18091370911506,87.5176382001259,1518300,57.926038962517694,87.03251334767369,BG
2024-11-27,88.05242919921875,89.66670444204694,87.705799052107,89.08239131172621,851400,54.52703890400513,87.12964819067797,BG
2024-11-29,88.87442016601562,89.06258995888483,87.6463825710414,87.87416745482022,801200,57.49920660295142,87.29581695023394,BG
2024-12-02,88.2306900024414,88.51789375067453,87.0125580437282,88.12175794492445,1531600,54.495206945666965,87.3848524790156,BG
2024-12-03,87.40869903564453,88.86452150530799,84.2890805371951,88.56741210324387,1903200,50.84251599022626,87.38712357964693,BG
2024-12-04,85.72509002685547,87.2304332197052,85.43788629195906,87.19081812980855,1987100,44.2937962321512,87.22883466985726,BG
2024-12-05,85.36856079101562,86.24007764709948,85.071458953919,85.94296825419713,1876900,43.02982400183014,87.0516657290152,BG
2024-12-06,83.18978881835938,85.79441877198683,83.0610454367069,85.76470934205211,1902700,36.22648461205026,86.68386792800035,BG
2024-12-09,84.6753158569336,86.08161753496532,83.35814246354347,84.1405234816668,1541700,42.860034574378204,86.49257725456542,BG
2024-12-10,83.89293670654297,85.1209742868259,83.14026509987656,84.72483849408077,1718900,40.47230583732311,86.24499244046805,BG
2024-12-11,83.97216796875,84.18014152936111,83.27891521090694,83.97216796875,1213700,40.83179421880226,86.0285329669711,BG
2024-12-12,82.78373718261719,84.18014079195291,82.65499380502553,84.18014079195291,1426800,37.202669412571424,85.71950479703264,BG
2024-12-13,81.8528060913086,82.8332549924325,81.15955336416393,82.6648965302224,1393600,34.60785418945977,85.35124777743987,BG
2024-12-16,80.0701675415039,81.92213335532915,79.99093736046406,81.41705039595756,1274700,30.25600041981086,84.84828775496977,BG
2024-12-17,80.48611450195312,80.65448052528733,78.63415624753026,79.70374102207327,1778300,32.392266490144266,84.43284268325391,BG
2024-12-18,78.36676025390625,81.48637889343968,78.2083074398971,80.06026578832581,1961600,27.731364083480173,83.85512054712557,BG
2024-12-19,77.16842651367188,79.46604882076704,76.94064919313634,78.84212815987597,1704700,25.497365476186943,83.21829254393951,BG
2024-12-20,78.33704376220703,78.99068139506734,76.89112701910449,76.89112701910449,7010200,31.308906197888803,82.75341170758404,BG
2024-12-23,78.28753662109375,78.48560452501737,77.12881596014134,77.78245364354045,1054200,31.19788012488317,82.32809027077545,BG
2024-12-24,78.33704376220703,78.44598336768375,77.38630429643298,78.07954946237064,397900,31.459631037748082,81.94799060329274,BG
2024-12-26,77.30707550048828,78.24791687771283,77.00997366226403,78.03994332421411,1192000,28.98872527854833,81.50599868873994,BG
2024-12-27,77.31698608398438,78.7331935148485,76.77228801218808,77.13872194737888,1047500,29.046473233604758,81.10704510733464,BG
2024-12-30,76.14836120605469,77.59427795111192,75.64327826687123,77.43582515117151,1071400,26.327644266738744,80.63478949768894,BG
2024-12-31,77.00997924804688,77.06939810884042,76.21769251037023,76.39595664855716,1194900,31.424275643724386,80.28956947391352,BG
2025-01-02,76.82180786132812,78.01023038749442,76.48509091604326,77.74283796363915,870800,30.92117127630948,79.9593064631911,BG
2025-01-03,76.53459930419922,77.24765579741192,75.98000316761407,76.93074263996246,1231900,30.128312047432132,79.63314387662044,BG
2025-01-06,77.22785186767578,78.67376861772387,76.84160663816303,77.1981348840166,928300,34.49444609394173,79.40406844719713,BG
2025-01-07,77.05948638916016,78.36675411449846,76.85151283692517,77.36650144267385,874500,33.93975551746503,79.18077491786029,BG
2025-01-08,76.63363647460938,77.10901000869433,75.01936119150284,76.67325156543362,1665500,32.51552407513785,78.93819030421736,BG
2025-01-10,80.43659973144531,81.3774335546831,76.69306064961935,76.78218893451722,2349800,51.919511342279314,79.08089596395335,BG
2025-01-13,81.19917297363281,81.77358046517935,80.37718438351607,80.78322584767406,1608400,54.73036484871944,79.28263663154188,BG
2025-01-14,80.82283782958984,81.63492828246854,79.8027738217331,81.21898117251244,1242100,53.08111197632643,79.4293224599274,BG
2025-01-15,79.66412353515625,81.55569682311939,79.54527826740241,81.37743269939146,1757100,48.259139259821396,79.45168446709206,BG
2025-01-16,78.6341552734375,79.70374003473087,77.84186858600407,79.10952124125289,1875200,44.39828758390705,79.37382454388687,BG
2025-01-17,78.7728042602539,79.44624567740215,78.25781564700806,78.81241935018096,1362800,45.03575987997668,79.3165845168742,BG
2025-01-21,77.87158203125,78.8520385575786,77.58437828113613,78.15878578136387,1601200,41.68992759479191,79.17896523252904,BG
2025-01-22,77.15853118896484,78.04984429213108,76.89113121337014,77.56457264950407,1254800,39.207970225531824,78.98654294266578,BG
2025-01-23,77.91119384765625,78.54502018132666,77.1486241372673,77.40611844651025,968900,43.06129253930714,78.88412874314106,BG
2025-01-24,76.44547271728516,78.11916682543165,76.2573029285646,78.07955173539544,1237800,38.008770911517146,78.65187578829764,BG
2025-01-27,77.92109680175781,78.56482877459524,76.29691593368513,77.62398741250803,1988800,45.00484813754124,78.58227778957956,BG
2025-01-28,76.51480102539062,78.4955102904635,76.11865766121481,78.19840087838008,988600,40.33317567220191,78.38537524060919,BG
2025-01-29,77.46553802490234,77.68341724584248,76.30682495623634,76.30682495623634,1159500,44.52567964236753,78.29777169625616,BG
2025-01-30,76.90103912353516,78.16869185077923,76.30682785211528,77.76264282256179,1052600,42.61119595103936,78.16474954647322,BG
2025-01-31,75.39569091796875,77.01987181312883,74.98964947208161,76.44547190323497,1469900,37.92783415711395,77.90102967709184,BG
2025-02-03,74.43505859375,75.0490736366864,73.75171147223041,74.57370763930379,1519900,35.2642093753479,77.57093719296404,BG
2025-02-04,74.29640197753906,74.86090382169702,73.02874924369706,74.43505857887143,2267200,34.88340497507532,77.2590766962569,BG
2025-02-05,69.19607543945312,73.04855405179593,69.0574264062947,70.57266766567301,3596900,24.43209745740647,76.49117181465654,BG
2025-02-06,68.62167358398438,70.18643572109146,66.74990392780414,70.0873942129203,3336600,23.575426867838246,75.74169579268776,BG
2025-02-07,68.92868041992188,69.18617473816371,67.61150695468442,68.93858608180207,1612900,25.087334469562194,75.09283718575767,BG
2025-02-10,68.49292755126953,69.05742936929401,67.15594280075358,68.78012373527336,2784700,24.350982241268667,74.46427436342546,BG
2025-02-11,69.24559020996094,69.928937285944,68.03735641710048,68.58205445676897,2005300,28.267429462204106,73.96725682500026,BG
2025-02-12,68.40379333496094,69.72096679360513,68.0373594052897,68.82964612400356,1631300,26.608237211175563,73.43740315928224,BG
2025-02-13,69.11685180664062,70.89948563997011,68.21562544996465,68.21562544996465,1717900,30.33822530974541,73.02592207807827,BG
2025-02-14,69.81999969482422,70.27556190670366,69.03761864970322,69.39414691218383,1276700,33.90546190727737,72.72059613681597,BG
2025-02-18,69.87999725341797,69.94999694824219,68.56999969482422,69.70999908447266,1469500,34.21501542456646,72.45006290982569,BG
2025-02-19,70.18000030517578,71.08000183105469,69.6500015258789,69.68000030517578,1138800,35.83330639191233,72.2338664712876,BG
2025-02-20,71.26000213623047,71.33000183105469,69.44000244140625,70.20999908447266,1764400,41.42009217685464,72.14111748699645,BG
2025-02-21,73.05999755859375,73.98999786376953,71.4800033569336,71.4800033569336,2081300,49.33730372514391,72.22862987476762,BG
2025-02-24,73.58000183105469,75.41000366210938,72.7300033569336,73.05999755859375,1717800,51.38160264376568,72.35733196584258,BG
2025-02-25,74.2699966430664,74.66999816894531,73.3499984741211,73.62000274658203,1620900,54.03214030538919,72.53949050653056,BG
2025-02-26,73.26000213623047,73.91999816894531,72.75,73.87000274658203,1177400,49.75613851218375,72.60811066174007,BG
2025-02-27,73.25,73.6500015258789,72.62000274658203,73.01000213623047,1108600,49.71417958056353,72.66924297966959,BG
2025-02-28,74.19000244140625,74.58999633789062,73.16999816894531,73.33999633789062,2340600,53.66852647896908,72.8140772141207,BG
2025-03-03,71.83000183105469,74.86000061035156,71.29000091552734,74.4000015258789,1490000,44.258448399276816,72.7203557490668,BG
2025-03-04,71.69999694824219,72.83000183105469,70.88999938964844,71.41000366210938,2103300,43.802823039190066,72.62317872041683,BG
2025-03-05,71.70999908447266,72.94999694824219,71.04000091552734,71.87000274658203,1406700,43.85071622313417,72.5362092312793,BG
2025-03-06,74.6500015258789,75.08000183105469,71.41000366210938,71.94999694824219,1525900,55.78006896126478,72.73752278314593,BG
2025-03-07,75.5999984741211,77.08000183105469,73.73999786376953,74.3499984741211,2070900,58.82426895329679,73.01013951561976,BG
2025-03-10,76.30999755859375,78.06999969482422,75.7300033569336,76.36000061035156,1871400,60.985972651339374,73.32441171018871,BG
2025-03-11,74.41000366210938,76.91999816894531,74.30999755859375,76.25,1869800,52.97147968623314,73.42780141989545,BG
2025-03-12,73.12999725341797,73.87999725341797,71.88999938964844,73.66999816894531,1297000,48.36061348017181,73.39943911832617,BG
2025-03-13,73.58999633789062,74.01000213623047,72.66000366210938,73.18000030517578,1572400,50.04352659553291,73.41758742495136,BG
2025-03-14,73.87999725341797,74.19999694824219,72.5,73.69000244140625,1099900,51.12494794408015,73.4616264562339,BG
2025-03-17,74.55000305175781,75.61000061035156,74.1500015258789,74.22000122070312,1612300,53.62282649407408,73.56528137009333,BG
2025-03-18,74.70999908447266,75.91999816894531,74.20999908447266,75.30000305175781,1070700,54.224461207687334,73.67430210479613,BG
2025-03-19,75.23999786376953,75.41000366210938,73.80999755859375,74.30999755859375,1469500,56.24918192531316,73.82341598660311,BG
2025-03-20,73.94999694824219,75.5,73.8499984741211,74.94999694824219,1749500,50.405224444864366,73.83547131628303,BG
2025-03-21,73.25,74.68000030517578,72.66999816894531,73.6500015258789,10331100,47.52013479818129,73.7797121433037,BG
2025-03-24,72.72000122070312,73.72000122070312,72.16999816894531,72.75,1156100,45.401214431612416,73.67878729353222,BG
2025-03-25,73.44999694824219,74.12000274658203,72.70999908447266,73.19000244140625,1286900,48.78837408993218,73.65699773683794,BG
2025-03-26,74.19000244140625,74.48999786376953,73.0,73.44000244140625,1196900,52.03671018345948,73.70776008965397,BG
2025-03-27,76.5,76.80999755859375,73.87000274658203,74.3499984741211,1733800,60.46653476501581,73.97368770016313,BG
