Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,176.71371459960938,176.90279015348756,173.09147219251082,175.5494240242226,896300,,,JBHT
2024-10-22,174.76329040527344,177.03216695616985,173.81792770645896,175.44992689542573,773000,,,JBHT
2024-10-23,174.5941162109375,175.19119536275636,172.68348418321216,173.78806998502955,942200,,,JBHT
2024-10-24,174.9523468017578,175.14142235766303,171.88737008837643,174.7035663722725,598600,,,JBHT
2024-10-25,173.9771270751953,177.11175432838456,173.15117424946928,175.87781314941958,771000,,,JBHT
2024-10-28,178.0073699951172,178.2561504137444,173.43974996901474,175.2011195845137,700900,,,JBHT
2024-10-29,178.5546875,179.86825549250096,176.31566357270745,177.7386955645835,791900,,,JBHT
2024-10-30,180.9927520751953,184.76425689589104,177.79840451787578,178.04718495994774,1274500,,,JBHT
2024-10-31,179.7388916015625,182.67451300914175,179.60953609512194,180.14689517687157,1184900,,,JBHT
2024-11-01,180.07723999023438,182.1470798844304,179.74884798800588,180.395671056898,771500,,,JBHT
2024-11-04,181.1022186279297,182.52523548813525,178.30591366479774,179.56972257994315,742700,,,JBHT
2024-11-05,184.65478515625,184.75430340264984,180.24640319595252,180.883280493595,622400,,,JBHT
2024-11-06,191.87937927246094,195.7504021948952,189.4811322588492,190.4861997398104,1925300,,,JBHT
2024-11-07,187.5904083251953,192.21773388655706,187.43120037452582,191.88934186470397,702600,69.84886960003611,,JBHT
2024-11-08,191.62986755371094,192.5075664597361,186.11426402111746,188.00931200676777,1030000,74.8911242662038,,JBHT
2024-11-11,196.67669677734375,199.8783322976631,192.0986486675027,192.0986486675027,1212200,79.50312089056892,,JBHT
2024-11-12,192.03878784179688,197.71397850226742,191.9390572856208,195.46983553088006,1349600,67.27395193153897,,JBHT
2024-11-13,188.70748901367188,190.95163202175507,184.51842510906366,187.9793935434997,1740800,60.12056260399255,,JBHT
2024-11-14,184.02969360351562,190.09386848503596,183.7304867135453,189.14634448896967,1114500,51.79249785037961,,JBHT
2024-11-15,181.87533569335938,184.73786000323224,181.07741510808904,184.20924084954288,751100,48.46290007911828,184.03631816321348,JBHT
2024-11-18,183.52102661132812,184.8575347829863,182.12467706169548,182.39396326258048,756900,51.051581915367144,183.98724277731964,JBHT
2024-11-19,179.71096801757812,183.41131725169373,179.62120594821528,182.54358680971472,884200,45.36969454141381,183.5799785144871,JBHT
2024-11-20,181.10733032226562,181.3267588570569,177.89571109748687,179.5314413992506,679600,47.66847731316514,183.344488210466,JBHT
2024-11-21,181.0973663330078,185.11687470892974,179.41176310070458,182.27428739516674,793100,47.653068294125354,183.13047660308905,JBHT
2024-11-22,181.92518615722656,183.62077304090397,180.8180750035527,181.80550340085168,687000,49.12449851241693,183.01568703681642,JBHT
2024-11-25,187.85971069335938,190.60255214632332,184.22918661528982,184.76777424057246,1285100,58.19637577555869,183.47702262315383,JBHT
2024-11-26,190.36317443847656,190.5925714659397,185.14679287182992,187.33109453504335,932100,61.32903752298628,184.1328466055655,JBHT
2024-11-27,189.81460571289062,191.96898671610333,188.50801818065779,190.74219276388604,501300,60.26335631903242,184.67396652054884,JBHT
2024-11-29,188.6177215576172,191.91910274236798,188.36837234162007,190.97157876539265,457500,57.8993920022175,185.04956223836487,JBHT
2024-12-02,188.7473907470703,189.17626409962892,186.75259699027254,189.03662914541582,470100,58.091198011309444,185.40173638205113,JBHT
2024-12-03,184.5283966064453,187.51061884243182,183.90004690290837,187.5006503522093,475300,50.09434119224275,185.31856116532677,JBHT
2024-12-04,184.64808654785156,185.71529327983453,182.7530233722917,183.63073748388018,519100,50.30335236228809,185.25470643985295,JBHT
2024-12-05,181.3766326904297,185.02709378473605,179.91045802717352,184.97723611489835,627100,44.78261619601806,184.88536608276502,JBHT
2024-12-06,180.5188751220703,182.73309751539514,178.66371623088108,182.43387539377056,750800,43.436557777574095,184.46950980079407,JBHT
2024-12-09,181.90524291992188,184.80765619565494,180.60862396721052,180.83802098206104,663800,46.248729075278945,184.22529390737768,JBHT
2024-12-10,181.8054962158203,183.79032142198545,179.5314326201571,181.99500405197026,745300,46.07125262398552,183.99483698437223,JBHT
2024-12-11,181.5362091064453,183.6307487396428,181.09736724282035,182.72311388398592,665900,45.56291283103169,183.7606819483792,JBHT
2024-12-12,180.67843627929688,183.3315155967699,180.13984866777562,181.81546809834697,656000,43.90125194931063,183.4671347417999,JBHT
2024-12-13,179.3219757080078,181.1172931092825,178.7833880971596,180.2296105079673,538000,41.334058819122426,183.07235769096255,JBHT
2024-12-16,177.62640380859375,179.81070537520716,177.08781619857115,179.2521655665709,645000,38.31775288736233,182.55369541645123,JBHT
2024-12-17,176.8484344482422,178.81330747593114,176.59908523375444,176.6290059219675,692900,36.98418729754368,182.01033722900277,JBHT
2024-12-18,169.84671020507812,178.6238059069042,169.49763042398482,176.73872638798022,969000,27.655459515550277,180.85189656005755,JBHT
2024-12-19,167.6624298095703,172.40006522110647,167.27344561612276,169.77690642840636,1144700,25.494984898154456,179.59575686953497,JBHT
2024-12-20,169.786865234375,170.93388076844823,165.06918229184456,168.07134139726057,2140300,31.130277279794953,178.66157671380543,JBHT
2024-12-23,170.09605407714844,170.43518057657693,168.10126035399213,169.19840298935543,513300,31.937151849398035,177.84581265317144,JBHT
2024-12-24,171.12339782714844,171.23309687865586,169.23830302749312,169.63727092916724,180900,34.67575283188265,177.20558266974066,JBHT
2024-12-26,171.56222534179688,172.02103458558233,169.8367330661919,170.26562162223786,268000,35.862862828698255,176.66812006707934,JBHT
2024-12-27,171.56222534179688,172.64939946624753,169.61730454339033,170.91392348201737,298300,35.862862828698255,176.1818443789572,JBHT
2024-12-30,169.88661193847656,170.48504093342135,168.30075455613033,170.28556460177307,388100,33.19172831963816,175.58229843224478,JBHT
2024-12-31,170.21575927734375,171.70187092399595,169.8467120739226,170.85409268709648,340700,34.22804563763212,175.07119946511136,JBHT
2025-01-02,170.7543487548828,172.57958693509408,168.90917359410707,171.7018727800454,538100,35.97806759193965,174.660070826042,JBHT
2025-01-03,175.36233520507812,176.29987553348127,171.05357317049885,173.0583355171307,610000,48.583162584659355,174.72695314785494,JBHT
2025-01-06,175.94081115722656,178.68365269590768,175.74133481640905,175.98071555683163,619900,49.91629291970531,174.842558672557,JBHT
2025-01-07,176.02059936523438,177.40698043734727,174.63421829312145,176.19015501070788,595700,50.10843939596033,174.95475302424055,JBHT
2025-01-08,177.36709594726562,177.71617573750405,173.62685750069494,174.91349282992482,618300,53.360377085656154,175.18449996929053,JBHT
2025-01-10,173.8363037109375,175.5917320426669,173.03839834459066,174.48462084493096,671200,45.06548456975194,175.05610032563786,JBHT
2025-01-13,178.76344299316406,179.71096700894844,172.8688388520511,173.27776001654314,750000,55.46864202242245,175.40918057968796,JBHT
2025-01-14,181.147216796875,182.86274065104402,179.142454543383,180.09996224627193,1054300,59.46785345052473,175.95566021942005,JBHT
2025-01-15,186.06439208984375,187.00194759754694,183.76040771869623,183.76040771869623,1025600,66.20914277058876,176.91839658803184,JBHT
2025-01-16,185.71530151367188,187.02188903012623,183.86014265315336,185.36622172677218,1734400,65.37779875707248,177.7561970571404,JBHT
