Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,474.6606140136719,478.2460544740572,468.76099863739694,477.47135903626776,160900,,,ERIE
2024-10-22,465.23516845703125,473.67737591727,463.79501506036814,473.67737591727,154500,,,ERIE
2024-10-23,460.626708984375,466.1091670025949,457.31936334682666,466.1091670025949,191500,,,ERIE
2024-10-24,455.1839599609375,464.36115688003326,453.7537482413404,462.3151654525708,163700,,,ERIE
2024-10-25,441.00103759765625,459.0673637745101,437.60430760967654,455.17403335354396,258800,,,ERIE
2024-10-28,447.29791259765625,451.30054105229664,442.4709710981531,446.0663532639725,147000,,,ERIE
2024-10-29,449.7908630371094,451.3501956423799,445.2817227018398,445.39099055632795,134500,,,ERIE
2024-10-30,447.1688537597656,450.1285730541729,443.921067406391,447.8938710209714,110900,,,ERIE
2024-10-31,445.78826904296875,449.34394508487003,442.8781978062205,446.4040487247288,275100,,,ERIE
2024-11-01,412.3571472167969,449.92001296912565,408.8809440260862,448.1521165588248,221100,,,ERIE
2024-11-04,399.7633361816406,416.5385128375814,399.4752994525993,412.2180831422972,180100,,,ERIE
2024-11-05,405.9112548828125,406.417797011885,395.89977341339414,399.1674126731431,165500,,,ERIE
2024-11-06,425.09991455078125,427.6425063560625,417.442314011122,418.1971563724066,188300,,,ERIE
2024-11-07,421.5343322753906,424.31528262491815,417.59132355583006,423.7590925550126,105800,33.0364898042306,,ERIE
2024-11-08,424.5139465332031,427.3246917736844,420.99800682295336,422.8552876761095,105900,35.47224199872413,,ERIE
2024-11-11,419.0910339355469,427.6524206530979,418.05812684583253,425.0303860967884,98300,33.11158897254613,,ERIE
2024-11-12,414.71099853515625,421.44489901660825,413.4992922981948,419.92530294411506,79800,31.29977172787227,,ERIE
2024-11-13,407.79833984375,414.89971997206607,407.73875021660996,414.89971997206607,87700,28.636550486174954,,ERIE
2024-11-14,403.3487854003906,408.0764311779176,402.3655262513999,407.82813096372115,125300,27.041574513783033,,ERIE
2024-11-15,402.246337890625,411.0957609614288,400.210288304348,405.960899311672,207500,26.645584015455995,428.12974746305986,ERIE
2024-11-18,409.824462890625,413.48937637418004,400.90550853521154,403.0011780454955,155700,33.819724668519044,426.3863870275899,ERIE
2024-11-19,413.6184997558594,414.4031065920517,400.34932084234964,405.4245928691682,158600,37.13469115341041,425.17039776361554,ERIE
2024-11-20,416.5981140136719,416.8662673349897,408.2651442261756,412.10882671548893,109400,39.68965955281992,424.35398978743046,ERIE
2024-11-21,422.1401672363281,423.6399102587505,414.512391780856,418.06803758152984,156300,44.229826347457546,424.1431495444683,ERIE
2024-11-22,425.5865783691406,430.1751615990262,422.6169174281726,423.163165789793,171600,46.9065412796982,424.28061895634187,ERIE
2024-11-25,428.3675231933594,435.776823508315,424.25568735197436,429.032981112831,546000,49.032258475092526,424.66984793129586,ERIE
2024-11-26,435.4987487792969,436.24364946667316,428.6555799157586,429.30115444946745,124900,54.10651050513502,425.7011718215817,ERIE
2024-11-27,435.1411437988281,438.17042452340166,432.1515995943703,437.1374871709834,96100,53.81716182733208,426.60021677179566,ERIE
2024-11-29,437.5645751953125,442.9179424619954,432.4297436436833,435.9953311487834,129300,55.551911905884516,427.6444413835591,ERIE
