Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,42.70000076293945,43.400001525878906,42.40999984741211,42.86000061035156,30719800,,,PLTR
2024-10-22,42.939998626708984,43.4900016784668,42.29999923706055,42.689998626708984,27830700,,,PLTR
2024-10-23,42.59000015258789,43.68000030517578,42.05500030517578,42.849998474121094,35647000,,,PLTR
2024-10-24,43.560001373291016,43.72999954223633,42.65999984741211,42.88999938964844,34079600,,,PLTR
2024-10-25,44.86000061035156,45.06999969482422,43.64500045776367,43.849998474121094,50416500,,,PLTR
2024-10-28,44.970001220703125,45.13999938964844,44.68000030517578,45.04999923706055,36729700,,,PLTR
2024-10-29,44.93000030517578,45.06999969482422,44.040000915527344,44.900001525878906,26154700,,,PLTR
2024-10-30,43.689998626708984,44.79999923706055,43.61000061035156,44.58000183105469,31309200,,,PLTR
2024-10-31,41.560001373291016,43.31999969482422,40.900001525878906,42.790000915527344,50973400,,,PLTR
2024-11-01,41.91999816894531,42.56999969482422,41.59000015258789,41.93000030517578,33722500,,,PLTR
2024-11-04,41.40999984741211,42.040000915527344,41.03200149536133,41.08000183105469,75413300,,,PLTR
2024-11-05,51.130001068115234,51.57500076293945,46.86000061035156,47.86000061035156,208868200,,,PLTR
2024-11-06,55.529998779296875,55.689998626708984,51.61000061035156,53.439998626708984,114255900,,,PLTR
2024-11-07,55.880001068115234,56.470001220703125,53.54999923706055,55.81999969482422,121591200,83.44102293039118,,PLTR
2024-11-08,58.38999938964844,58.47999954223633,55.29999923706055,55.56999969482422,84124000,85.68702284204886,,PLTR
2024-11-11,60.2400016784668,62.08000183105469,58.689998626708984,60.132999420166016,108357800,87.07820093904354,,PLTR
2024-11-12,59.849998474121094,60.09000015258789,58.56999969482422,59.0099983215332,59061300,85.19817586046156,,PLTR
2024-11-13,60.70000076293945,63.38999938964844,59.849998474121094,61.52000045776367,85937400,85.91207651820879,,PLTR
2024-11-14,59.18000030517578,61.16999816894531,58.529998779296875,61.04999923706055,59968200,78.61058050571472,,PLTR
2024-11-15,65.7699966430664,66.0,60.90999984741211,61.0099983215332,155280400,84.68696302075705,52.7013321695749,PLTR
2024-11-18,61.2599983215332,64.91999816894531,58.849998474121094,64.91999816894531,137877600,70.02547468572013,53.51644323166616,PLTR
2024-11-19,62.97999954223633,63.0099983215332,59.26499938964844,59.5099983215332,75557800,72.01531823369999,54.41773430886332,PLTR
2024-11-20,62.119998931884766,63.08000183105469,59.959999084472656,62.59000015258789,59182200,69.5299363048797,55.151283320579644,PLTR
2024-11-21,61.36000061035156,63.400001525878906,60.89500045776367,62.040000915527344,56336700,67.31886083032788,55.74258972912935,PLTR
