Date,Close,High,Low,Open,Volume,RSI,EMA,Ticker
2024-10-21,574.1856079101562,576.2621012910602,568.1458692618588,575.0541901204554,8171900,,,META
2024-10-22,581.0239868164062,582.5414311786456,571.150727517959,573.3170341117068,8544500,,,META
2024-10-23,562.7350463867188,584.0089423449544,561.5470599470716,578.9874344994295,14248400,,,META
2024-10-24,566.818115234375,567.9162272782188,560.568710969321,566.1691920700792,7184700,,,META
2024-10-25,572.27880859375,580.3051654129531,570.7513714491723,572.9576492363118,11337900,,,META
2024-10-28,577.1804809570312,582.7610374446309,573.147347275715,581.0140022146043,10925100,,,META
2024-10-29,592.2749633789062,592.6642563781992,574.4252487176307,579.1672018209299,13019100,,,META
2024-10-30,590.79736328125,600.18146222204,588.3814802937598,599.961803260404,26864900,,,META
2024-10-31,566.6184692382812,588.9006638234266,562.0562040483729,584.0089406317576,26838400,,,META
2024-11-01,566.1990966796875,572.6980772551971,561.6069143240354,566.6483464807679,15303200,,,META
2024-11-04,559.7301635742188,567.7266038519388,556.9449119547328,563.144352806453,12064600,,,META
2024-11-05,571.460205078125,572.5084140245058,565.7099536866323,566.3388912408113,9775400,,,META
2024-11-06,571.0808715820312,572.0292743628759,554.229463302176,561.7966390012363,18305400,,,META
2024-11-07,590.6976318359375,593.7923558507847,574.2355767751123,575.9127234281675,14653700,60.804031044812035,,META
2024-11-08,588.3416137695312,592.0951926933623,583.5297721190619,590.5378379587844,9415700,58.947495072522145,,META
2024-11-11,582.1820068359375,586.00553531121,575.5333166694651,585.366604942105,10209100,54.28112772538958,,META
2024-11-12,583.8292236328125,598.6440480490492,579.3967433041139,587.5428920783899,16287700,55.30019222243031,,META
2024-11-13,579.0173950195312,584.6478546567904,574.1955606863224,581.6229586734983,10757600,51.67656220844697,,META
2024-11-14,576.1821899414062,579.7761276375875,572.0392571340474,576.0224878119504,11053700,49.61366527305917,,META
2024-11-15,553.141357421875,571.6000240070317,550.5657111050427,570.252274465218,17712900,36.768094376267875,575.0007063259534,META
2024-11-18,553.4608154296875,558.9514978806496,549.1581194372038,556.0962966980143,14346700,37.0116022199069,572.9492881453566,META
2024-11-19,560.1394653320312,560.4788552047905,549.6671856118743,550.9250607524925,9522400,42.03717760060847,571.7293050202779,META
2024-11-20,564.5619506835938,565.390500678348,553.2611210117975,561.9763116905509,9797300,45.157536801934306,571.0466998453556,META
2024-11-21,562.1360473632812,569.0343137249589,548.1197947446825,568.555146432614,11154700,43.76572360885149,570.1980662756342,META
2024-11-22,558.1927490234375,562.8748059092092,553.650469580645,562.5952510232509,9164000,41.52527957459813,569.054702727806,META
2024-11-25,564.152587890625,571.6199568654145,555.4473903786079,561.1476776202871,13599800,46.02276902752025,568.5878346480744,META
2024-11-26,572.5682983398438,576.5216113243557,564.2424619188627,565.0410943888924,10356600,51.67494071121438,568.9669264282428,META
2024-11-27,568.2356567382812,574.0058324070926,563.1442607498313,573.9160190095296,7200200,48.83948737463464,568.8972816958656,META
2024-11-29,573.3470458984375,577.4800469055187,565.9396332575727,568.0360512532919,7130500,52.17360580358808,569.3210687627771,META
2024-12-02,591.82568359375,593.4928373290564,574.5949145977398,576.5216376072835,12522400,61.85253839836862,571.4643654133461,META
